Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
511,OD-000214,2021-05-04,2021-05-07,Second Class,Customer-0801,Customer-0801,Consumer,United States,Los Angeles,California,87256,East,PROD-1897,Office Supplies,Storage,Storage - Item 71,279.52,5,0.1,158.98,2021-05
512,OD-000214,2021-05-04,2021-05-10,First Class,Customer-0801,Customer-0801,Consumer,United States,San Diego,California,46948,Central,PROD-3515,Office Supplies,Storage,Storage - Item 72,410.61,9,0.0,-2.03,2021-05
513,OD-000214,2021-05-04,2021-05-06,First Class,Customer-0801,Customer-0801,Corporate,United States,Houston,California,98553,East,PROD-3373,Office Supplies,Storage,Storage - Item 17,781.74,6,0.15,157.41,2021-05
514,OD-000215,2035-01-12,2035-01-14,Second Class,Customer-0001,Customer-0001,Consumer,United States,San Antonio,Arizona,69884,East,PROD-5268,Technology,Machines,Machines - Item 4,533.3,8,0.1,107.71,2035-01
515,OD-000215,2035-01-12,2035-01-13,First Class,Customer-0001,Customer-0001,Home Office,United States,Phoenix,Texas,62234,South,PROD-9007,Technology,Machines,Machines - Item 32,282.05,6,0.05,41.79,2035-01
516,OD-000215,2035-01-12,2035-01-16,Same Day,Customer-0001,Customer-0001,Corporate,United States,New York,California,30047,South,PROD-4773,Technology,Machines,Machines - Item 68,584.99,4,0.0,117.94,2035-01
517,OD-000216,2028-07-06,2028-07-07,Standard Class,Customer-0147,Customer-0147,Home Office,United States,New York,Texas,96008,East,PROD-9399,Office Supplies,Labels,Labels - Item 18,826.38,1,0.0,61.09,2028-07
518,OD-000217,2034-10-06,2034-10-09,Same Day,Customer-0287,Customer-0287,Corporate,United States,New York,California,51792,Central,PROD-2461,Technology,Phones,Phones - Item 61,380.56,9,0.05,20.27,2034-10
519,OD-000218,2033-05-16,2033-05-18,Standard Class,Customer-0976,Customer-0976,Home Office,United States,New York,Texas,72694,South,PROD-7142,Technology,Accessories,Accessories - Item 80,882.07,9,0.1,23.96,2033-05
520,OD-000218,2033-05-16,2033-05-17,Same Day,Customer-0976,Customer-0976,Corporate,United States,Philadelphia,Illinois,79519,South,PROD-7684,Technology,Accessories,Accessories - Item 16,60.09,5,0.1,59.51,2033-05
521,OD-000218,2033-05-16,2033-05-21,Same Day,Customer-0976,Customer-0976,Consumer,United States,Chicago,Illinois,39048,West,PROD-6559,Technology,Accessories,Accessories - Item 9,446.03,2,0.2,137.67,2033-05
522,OD-000218,2033-05-16,2033-05-20,Standard Class,Customer-0976,Customer-0976,Consumer,United States,San Diego,California,79165,Central,PROD-8364,Technology,Accessories,Accessories - Item 14,883.95,7,0.05,105.83,2033-05
523,OD-000219,2033-02-28,2033-03-02,Standard Class,Customer-0654,Customer-0654,Consumer,United States,San Diego,New York,32113,Central,PROD-8807,Technology,Accessories,Accessories - Item 61,758.41,1,0.15,70.88,2033-02
524,OD-000219,2033-02-28,2033-03-04,Second Class,Customer-0654,Customer-0654,Corporate,United States,Phoenix,Illinois,24677,Central,PROD-2868,Technology,Accessories,Accessories - Item 8,754.89,1,0.15,129.08,2033-02
525,OD-000219,2033-02-28,2033-03-05,First Class,Customer-0654,Customer-0654,Consumer,United States,New York,Illinois,14102,Central,PROD-3775,Technology,Accessories,Accessories - Item 69,306.02,9,0.0,-42.14,2033-02
526,OD-000220,2023-09-04,2023-09-09,First Class,Customer-0053,Customer-0053,Consumer,United States,Phoenix,California,76540,Central,PROD-5717,Office Supplies,Paper,Paper - Item 72,532.53,8,0.15,94.47,2023-09
527,OD-000221,2026-08-09,2026-08-14,Standard Class,Customer-0304,Customer-0304,Consumer,United States,San Antonio,California,95122,Central,PROD-3787,Furniture,Chairs,Chairs - Item 35,559.97,3,0.2,74.81,2026-08
528,OD-000221,2026-08-09,2026-08-11,First Class,Customer-0304,Customer-0304,Home Office,United States,New York,Texas,60624,East,PROD-1329,Furniture,Chairs,Chairs - Item 92,882.29,3,0.1,98.25,2026-08
529,OD-000221,2026-08-09,2026-08-10,Standard Class,Customer-0304,Customer-0304,Home Office,United States,Chicago,Arizona,96105,South,PROD-4235,Furniture,Chairs,Chairs - Item 97,284.49,1,0.2,137.7,2026-08
530,OD-000222,2034-11-09,2034-11-13,First Class,Customer-0069,Customer-0069,Home Office,United States,San Antonio,Pennsylvania,47763,West,PROD-4080,Technology,Accessories,Accessories - Item 53,333.42,7,0.15,19.87,2034-11
531,OD-000222,2034-11-09,2034-11-11,Same Day,Customer-0069,Customer-0069,Home Office,United States,Phoenix,Texas,92970,West,PROD-8385,Technology,Accessories,Accessories - Item 66,431.63,3,0.05,51.85,2034-11
532,OD-000222,2034-11-09,2034-11-10,Same Day,Customer-0069,Customer-0069,Corporate,United States,San Diego,Arizona,57655,West,PROD-3634,Technology,Accessories,Accessories - Item 81,934.34,8,0.15,189.9,2034-11
533,OD-000223,2023-09-30,2023-10-06,Standard Class,Customer-0361,Customer-0361,Consumer,United States,Los Angeles,Illinois,90274,South,PROD-2095,Office Supplies,Paper,Paper - Item 14,170.89,5,0.05,151.46,2023-09
534,OD-000224,2034-02-26,2034-02-28,Standard Class,Customer-0602,Customer-0602,Consumer,United States,Los Angeles,California,88784,South,PROD-4659,Office Supplies,Labels,Labels - Item 9,817.2,6,0.0,91.26,2034-02
535,OD-000224,2034-02-26,2034-03-04,Second Class,Customer-0602,Customer-0602,Consumer,United States,Phoenix,California,31573,West,PROD-1591,Office Supplies,Labels,Labels - Item 15,90.14,7,0.1,128.33,2034-02
536,OD-000224,2034-02-26,2034-02-27,First Class,Customer-0602,Customer-0602,Consumer,United States,Los Angeles,California,25926,Central,PROD-9494,Office Supplies,Labels,Labels - Item 87,508.85,6,0.0,24.64,2034-02
537,OD-000225,2032-07-02,2032-07-04,First Class,Customer-0958,Customer-0958,Consumer,United States,San Antonio,Pennsylvania,98738,East,PROD-5233,Office Supplies,Binders,Binders - Item 66,636.15,4,0.0,109.61,2032-07
538,OD-000226,2028-08-11,2028-08-14,Second Class,Customer-0220,Customer-0220,Corporate,United States,Phoenix,Arizona,39204,East,PROD-7034,Technology,Accessories,Accessories - Item 60,955.09,3,0.1,131.78,2028-08
539,OD-000226,2028-08-11,2028-08-14,Same Day,Customer-0220,Customer-0220,Corporate,United States,Philadelphia,Texas,48712,South,PROD-8126,Technology,Accessories,Accessories - Item 97,47.44,8,0.2,196.59,2028-08
540,OD-000226,2028-08-11,2028-08-16,First Class,Customer-0220,Customer-0220,Consumer,United States,Phoenix,Texas,44651,South,PROD-1797,Technology,Accessories,Accessories - Item 18,264.38,3,0.05,5.77,2028-08
541,OD-000227,2019-07-22,2019-07-24,Standard Class,Customer-0962,Customer-0962,Consumer,United States,San Diego,Texas,77428,Central,PROD-4424,Technology,Copiers,Copiers - Item 39,906.88,2,0.0,85.25,2019-07
542,OD-000228,2027-11-30,2027-12-03,Second Class,Customer-0704,Customer-0704,Home Office,United States,Chicago,Arizona,13883,East,PROD-9216,Office Supplies,Storage,Storage - Item 48,208.46,2,0.15,-41.06,2027-11
543,OD-000228,2027-11-30,2027-12-05,First Class,Customer-0704,Customer-0704,Home Office,United States,New York,Illinois,82420,West,PROD-6520,Office Supplies,Storage,Storage - Item 78,417.04,3,0.05,132.5,2027-11
544,OD-000228,2027-11-30,2027-12-03,Second Class,Customer-0704,Customer-0704,Home Office,United States,Phoenix,California,82959,Central,PROD-4215,Office Supplies,Storage,Storage - Item 18,127.28,4,0.0,25.8,2027-11
545,OD-000229,2030-07-20,2030-07-24,Same Day,Customer-0966,Customer-0966,Home Office,United States,Chicago,Arizona,39377,West,PROD-2391,Technology,Machines,Machines - Item 55,239.04,9,0.1,-0.83,2030-07
546,OD-000230,2031-04-24,2031-04-26,Standard Class,Customer-0575,Customer-0575,Consumer,United States,Philadelphia,Texas,10799,South,PROD-8025,Technology,Copiers,Copiers - Item 18,984.6,9,0.05,159.8,2031-04
547,OD-000230,2031-04-24,2031-04-27,First Class,Customer-0575,Customer-0575,Consumer,United States,San Diego,Illinois,96928,West,PROD-6229,Technology,Copiers,Copiers - Item 93,657.24,4,0.15,47.16,2031-04
548,OD-000231,2021-02-05,2021-02-08,Second Class,Customer-0585,Customer-0585,Consumer,United States,San Diego,Texas,80114,Central,PROD-8372,Office Supplies,Paper,Paper - Item 35,217.95,2,0.2,50.04,2021-02
549,OD-000231,2021-02-05,2021-02-06,Standard Class,Customer-0585,Customer-0585,Home Office,United States,San Antonio,Illinois,34435,East,PROD-7645,Office Supplies,Paper,Paper - Item 35,850.28,6,0.0,49.78,2021-02
550,OD-000232,2031-01-07,2031-01-08,First Class,Customer-0161,Customer-0161,Home Office,United States,San Antonio,Texas,18524,Central,PROD-9107,Technology,Accessories,Accessories - Item 65,992.17,8,0.0,152.77,2031-01
551,OD-000233,2025-05-16,2025-05-19,Same Day,Customer-0681,Customer-0681,Corporate,United States,Chicago,Illinois,69136,Central,PROD-7144,Technology,Copiers,Copiers - Item 49,252.35,7,0.2,-21.56,2025-05
552,OD-000233,2025-05-16,2025-05-20,Second Class,Customer-0681,Customer-0681,Consumer,United States,San Antonio,Texas,71855,West,PROD-8218,Technology,Copiers,Copiers - Item 81,268.06,1,0.05,165.87,2025-05
553,OD-000233,2025-05-16,2025-05-17,Same Day,Customer-0681,Customer-0681,Corporate,United States,Houston,Arizona,44262,East,PROD-9055,Technology,Copiers,Copiers - Item 79,269.88,7,0.1,77.44,2025-05
554,OD-000233,2025-05-16,2025-05-21,Standard Class,Customer-0681,Customer-0681,Corporate,United States,San Antonio,California,74791,Central,PROD-3287,Technology,Copiers,Copiers - Item 10,651.34,9,0.0,-13.72,2025-05
555,OD-000234,2027-01-10,2027-01-14,Second Class,Customer-0089,Customer-0089,Corporate,United States,San Antonio,Illinois,19884,West,PROD-3723,Furniture,Tables,Tables - Item 19,72.63,8,0.1,156.61,2027-01
556,OD-000234,2027-01-10,2027-01-12,First Class,Customer-0089,Customer-0089,Home Office,United States,Philadelphia,Illinois,84489,West,PROD-7854,Furniture,Tables,Tables - Item 93,268.63,7,0.15,174.47,2027-01
557,OD-000234,2027-01-10,2027-01-14,Standard Class,Customer-0089,Customer-0089,Home Office,United States,Phoenix,Pennsylvania,29996,West,PROD-8378,Furniture,Tables,Tables - Item 26,241.67,3,0.2,-9.59,2027-01
558,OD-000234,2027-01-10,2027-01-13,Second Class,Customer-0089,Customer-0089,Home Office,United States,San Antonio,Arizona,28296,East,PROD-1296,Furniture,Tables,Tables - Item 77,712.09,5,0.2,138.45,2027-01
559,OD-000235,2019-07-17,2019-07-22,First Class,Customer-0688,Customer-0688,Consumer,United States,Philadelphia,California,93038,East,PROD-8637,Office Supplies,Storage,Storage - Item 21,281.27,2,0.05,-20.8,2019-07
560,OD-000235,2019-07-17,2019-07-19,First Class,Customer-0688,Customer-0688,Home Office,United States,Houston,Texas,99336,West,PROD-5760,Office Supplies,Storage,Storage - Item 30,310.46,1,0.05,-24.51,2019-07
561,OD-000235,2019-07-17,2019-07-21,Same Day,Customer-0688,Customer-0688,Consumer,United States,Los Angeles,California,43690,West,PROD-5867,Office Supplies,Storage,Storage - Item 13,404.83,6,0.05,150.82,2019-07
562,OD-000236,2024-04-14,2024-04-19,Second Class,Customer-0781,Customer-0781,Corporate,United States,San Antonio,Illinois,30895,South,PROD-7172,Office Supplies,Supplies,Supplies - Item 52,747.69,2,0.2,-47.33,2024-04
563,OD-000236,2024-04-14,2024-04-19,Same Day,Customer-0781,Customer-0781,Home Office,United States,Philadelphia,Illinois,38523,West,PROD-9664,Office Supplies,Supplies,Supplies - Item 63,852.49,3,0.05,17.26,2024-04
564,OD-000237,2028-10-22,2028-10-26,First Class,Customer-0585,Customer-0585,Consumer,United States,New York,California,92681,West,PROD-1025,Office Supplies,Binders,Binders - Item 15,111.24,1,0.2,126.88,2028-10
565,OD-000237,2028-10-22,2028-10-25,Standard Class,Customer-0585,Customer-0585,Home Office,United States,Philadelphia,New York,26978,East,PROD-2055,Office Supplies,Binders,Binders - Item 63,696.24,1,0.1,34.08,2028-10
566,OD-000238,2020-08-31,2020-09-06,Same Day,Customer-0757,Customer-0757,Home Office,United States,San Antonio,Texas,43971,South,PROD-3810,Furniture,Chairs,Chairs - Item 21,966.0,9,0.05,70.28,2020-08
567,OD-000238,2020-08-31,2020-09-01,Same Day,Customer-0757,Customer-0757,Consumer,United States,Houston,California,22118,West,PROD-4146,Furniture,Chairs,Chairs - Item 34,718.28,2,0.2,32.8,2020-08
568,OD-000238,2020-08-31,2020-09-01,Second Class,Customer-0757,Customer-0757,Corporate,United States,Los Angeles,Texas,96862,West,PROD-9974,Furniture,Chairs,Chairs - Item 42,491.2,7,0.1,-14.54,2020-08
569,OD-000238,2020-08-31,2020-09-01,Second Class,Customer-0757,Customer-0757,Consumer,United States,San Diego,Texas,81474,East,PROD-4397,Furniture,Chairs,Chairs - Item 74,237.41,6,0.2,60.83,2020-08
570,OD-000239,2027-12-17,2027-12-19,First Class,Customer-0589,Customer-0589,Consumer,United States,Chicago,Texas,75609,East,PROD-5349,Furniture,Tables,Tables - Item 63,588.91,9,0.1,150.29,2027-12
571,OD-000239,2027-12-17,2027-12-19,First Class,Customer-0589,Customer-0589,Consumer,United States,Los Angeles,Texas,12881,West,PROD-3865,Furniture,Tables,Tables - Item 14,134.19,6,0.1,-45.48,2027-12
572,OD-000240,2022-02-21,2022-02-24,Second Class,Customer-0159,Customer-0159,Home Office,United States,New York,Texas,87711,West,PROD-7255,Office Supplies,Supplies,Supplies - Item 18,989.45,5,0.1,196.24,2022-02
573,OD-000240,2022-02-21,2022-02-25,Standard Class,Customer-0159,Customer-0159,Home Office,United States,San Diego,Pennsylvania,67772,Central,PROD-8032,Office Supplies,Supplies,Supplies - Item 61,42.0,2,0.0,91.78,2022-02
574,OD-000241,2030-09-22,2030-09-27,Same Day,Customer-0489,Customer-0489,Corporate,United States,Phoenix,Illinois,40531,East,PROD-1264,Furniture,Tables,Tables - Item 93,543.59,3,0.05,43.48,2030-09
575,OD-000241,2030-09-22,2030-09-23,Standard Class,Customer-0489,Customer-0489,Corporate,United States,Philadelphia,Texas,65162,South,PROD-5926,Furniture,Tables,Tables - Item 89,249.19,2,0.2,-0.81,2030-09
576,OD-000242,2028-04-20,2028-04-23,Second Class,Customer-0971,Customer-0971,Corporate,United States,Houston,Pennsylvania,61370,West,PROD-5276,Technology,Copiers,Copiers - Item 19,135.39,1,0.0,184.44,2028-04
577,OD-000242,2028-04-20,2028-04-26,First Class,Customer-0971,Customer-0971,Corporate,United States,San Antonio,Texas,74829,Central,PROD-1442,Technology,Copiers,Copiers - Item 65,817.87,2,0.05,71.6,2028-04
578,OD-000242,2028-04-20,2028-04-24,Standard Class,Customer-0971,Customer-0971,Corporate,United States,New York,California,20208,Central,PROD-1340,Technology,Copiers,Copiers - Item 88,103.82,7,0.0,-49.55,2028-04
579,OD-000243,2025-11-16,2025-11-20,Standard Class,Customer-0324,Customer-0324,Home Office,United States,New York,Arizona,52940,West,PROD-3939,Furniture,Tables,Tables - Item 10,29.53,6,0.0,123.8,2025-11
580,OD-000244,2023-11-30,2023-12-01,Second Class,Customer-0610,Customer-0610,Consumer,United States,Phoenix,California,99303,South,PROD-4850,Office Supplies,Paper,Paper - Item 96,199.38,3,0.0,184.24,2023-11
581,OD-000244,2023-11-30,2023-12-05,Second Class,Customer-0610,Customer-0610,Consumer,United States,Los Angeles,Pennsylvania,93920,South,PROD-2536,Office Supplies,Paper,Paper - Item 63,472.91,7,0.05,152.71,2023-11
582,OD-000245,2020-10-21,2020-10-25,Same Day,Customer-0381,Customer-0381,Consumer,United States,San Diego,Texas,77865,South,PROD-3770,Furniture,Chairs,Chairs - Item 12,729.34,6,0.05,-25.6,2020-10
583,OD-000245,2020-10-21,2020-10-24,First Class,Customer-0381,Customer-0381,Consumer,United States,Los Angeles,Illinois,82216,West,PROD-9250,Furniture,Chairs,Chairs - Item 79,593.44,6,0.15,0.75,2020-10
584,OD-000245,2020-10-21,2020-10-26,First Class,Customer-0381,Customer-0381,Consumer,United States,Phoenix,Arizona,61455,West,PROD-3911,Furniture,Chairs,Chairs - Item 32,260.72,5,0.15,-37.71,2020-10
585,OD-000246,2026-09-12,2026-09-14,Same Day,Customer-0102,Customer-0102,Corporate,United States,Phoenix,Pennsylvania,24901,Central,PROD-6828,Furniture,Tables,Tables - Item 3,223.97,5,0.1,178.3,2026-09
586,OD-000246,2026-09-12,2026-09-16,First Class,Customer-0102,Customer-0102,Corporate,United States,Los Angeles,California,64691,East,PROD-2151,Furniture,Tables,Tables - Item 56,502.71,3,0.05,114.28,2026-09
587,OD-000246,2026-09-12,2026-09-16,Standard Class,Customer-0102,Customer-0102,Consumer,United States,San Antonio,Texas,39877,West,PROD-5038,Furniture,Tables,Tables - Item 29,593.05,9,0.15,135.55,2026-09
588,OD-000247,2022-10-01,2022-10-02,Standard Class,Customer-0494,Customer-0494,Consumer,United States,Los Angeles,Arizona,39960,Central,PROD-6775,Technology,Phones,Phones - Item 19,336.08,2,0.1,161.82,2022-10
589,OD-000247,2022-10-01,2022-10-05,Standard Class,Customer-0494,Customer-0494,Corporate,United States,Los Angeles,Arizona,38555,Central,PROD-8252,Technology,Phones,Phones - Item 74,442.59,4,0.15,-26.68,2022-10
590,OD-000247,2022-10-01,2022-10-06,Standard Class,Customer-0494,Customer-0494,Corporate,United States,Chicago,Arizona,70071,West,PROD-9065,Technology,Phones,Phones - Item 50,830.24,7,0.05,14.76,2022-10
591,OD-000248,2024-06-09,2024-06-13,Standard Class,Customer-0644,Customer-0644,Corporate,United States,Philadelphia,Illinois,52770,South,PROD-1414,Office Supplies,Storage,Storage - Item 67,620.3,2,0.05,-42.71,2024-06
592,OD-000248,2024-06-09,2024-06-11,First Class,Customer-0644,Customer-0644,Corporate,United States,Houston,Texas,38546,Central,PROD-5570,Office Supplies,Storage,Storage - Item 58,859.19,4,0.0,124.06,2024-06
593,OD-000248,2024-06-09,2024-06-10,Second Class,Customer-0644,Customer-0644,Consumer,United States,Philadelphia,Arizona,38084,South,PROD-5759,Office Supplies,Storage,Storage - Item 21,865.59,7,0.2,150.77,2024-06
594,OD-000248,2024-06-09,2024-06-14,Second Class,Customer-0644,Customer-0644,Corporate,United States,Phoenix,Texas,93203,South,PROD-9650,Office Supplies,Storage,Storage - Item 17,467.99,9,0.05,155.39,2024-06
595,OD-000249,2034-06-01,2034-06-03,Standard Class,Customer-0614,Customer-0614,Consumer,United States,San Antonio,California,33086,West,PROD-1107,Furniture,Furnishings,Furnishings - Item 72,473.18,5,0.1,158.53,2034-06
596,OD-000249,2034-06-01,2034-06-03,Same Day,Customer-0614,Customer-0614,Consumer,United States,Houston,California,29346,Central,PROD-9744,Furniture,Furnishings,Furnishings - Item 53,475.77,9,0.0,153.17,2034-06
597,OD-000249,2034-06-01,2034-06-02,Same Day,Customer-0614,Customer-0614,Corporate,United States,Phoenix,Arizona,75883,West,PROD-6032,Furniture,Furnishings,Furnishings - Item 92,864.34,7,0.1,-10.92,2034-06
598,OD-000249,2034-06-01,2034-06-05,First Class,Customer-0614,Customer-0614,Corporate,United States,New York,Texas,98529,Central,PROD-2265,Furniture,Furnishings,Furnishings - Item 30,300.82,8,0.1,-9.85,2034-06
599,OD-000250,2019-05-27,2019-06-01,Same Day,Customer-0019,Customer-0019,Home Office,United States,San Antonio,Texas,86464,West,PROD-2950,Office Supplies,Storage,Storage - Item 92,674.12,9,0.15,-27.45,2019-05
